name,state,latitude,longitude,area_sqmi,tier
MCBRIDE,PA,40.797565,-79.924501,0.0000,-1
MCCALMONT,PA,41.018064,-78.971785,26.2470,1
MCCANCE,PA,40.270905,-79.297256,0.0000,-1
MCCANDLESS,PA,40.579448,-80.026652,16.4920,1
MCCARROLL CORNER,PA,41.466187,-76.255768,0.0000,-1
MCCARTNEY,PA,40.828394,-78.509745,0.0000,-1
MCCARTYS CORNER,PA,41.291760,-74.862946,0.0000,-1
MCCASLIN,PA,41.013117,-80.256729,0.0000,-1
MCCAULEY,PA,40.952864,-76.334664,0.0000,-1
MCCHESNEYTOWN,PA,40.314792,-79.358647,0.0000,-1
MCCLARRAN,PA,40.325069,-79.468094,0.0000,-1
MCCLEARY,PA,40.608955,-80.400342,0.0000,-1
MCCLELLAN HEIGHTS,PA,39.947043,-76.732745,0.0000,-1
MCCLELLANDTOWN,PA,39.887020,-79.866717,0.0000,-1
MCCLINTOCK,PA,41.456171,-79.688385,0.0000,-1
MCCLURE,PA,40.707798,-77.311367,3.7540,3
MCCONNELLS MILL,PA,40.952841,-80.170060,0.0000,-1
MCCONNELLS MILLS,PA,40.252570,-80.248948,0.0000,-1
MCCONNELLSBURG,PA,39.932000,-77.995793,0.3470,3
MCCONNELLSTOWN,PA,40.464380,-78.066937,3.2700,3
MCCORMICK,PA,40.835898,-79.108925,0.0000,-1
MCCOYS CORNERS,PA,41.127005,-80.096448,0.0000,-1
MCCOYSVILLE,PA,40.453134,-77.567768,0.0000,-1
MCCOYTOWN,PA,41.142560,-80.052558,0.0000,-1
MCCRACKEN,PA,39.853690,-80.475906,0.0000,-1
MCCRAYS,PA,41.490618,-79.094762,0.0000,-1
MCCREA,PA,40.244253,-77.443319,0.0000,-1
MCCREA FURNACE,PA,40.926176,-79.290873,0.0000,-1
MCCULLOCHS MILLS,PA,40.423690,-77.586101,0.0000,-1
MCCULLOUGH,PA,40.364513,-79.638654,0.0000,-1
MCDERMOTT,PA,39.748993,-76.418018,0.0000,-1
MCDONALD,PA,40.370070,-80.232521,0.5180,3
MCDONALD HEIGHTS,PA,39.928155,-76.702190,0.0000,-1
MCDONALDTOWN,PA,40.697288,-80.269228,0.0000,-1
MCELHATTAN,PA,41.153938,-77.352108,3.5930,3
MCEWENSVILLE,PA,41.072324,-76.818762,0.1170,3
MCFANN,PA,40.727010,-79.942002,0.0000,-1
MCGAREY,PA,41.082009,-79.116426,0.0000,-1
MCGEES MILLS,PA,40.881730,-78.762530,0.0000,-1
MCGILLSTOWN,PA,40.388702,-76.524965,0.0000,-1
MCGOVERN,PA,40.236233,-80.226766,2.3030,3
MCGOVERNSVILLE,PA,40.069264,-76.357182,0.0000,-1
MCGRANN,PA,40.781453,-79.521434,0.0000,-1
MCHADDON,PA,40.788675,-79.593380,0.0000,-1
MCHENRY,PA,41.433414,-77.439667,76.2260,1
MCILHANEY,PA,40.922038,-75.359350,0.0000,-1
MCINTYRE,PA,41.507375,-76.976180,46.6040,1
MCKEAGES CROSSING,PA,40.723399,-78.815307,0.0000,-1
MCKEAN,PA,41.998484,-80.139587,0.5720,3
MCKEANSBURG,PA,40.682314,-76.019556,0.3380,3
MCKEE,PA,40.360453,-78.421066,0.3790,3
MCKEES HALF FALLS,PA,40.661474,-76.918031,0.0000,-1
MCKEES ROCKS,PA,40.469019,-80.063328,1.0560,3
MCKEESPORT,PA,40.341877,-79.845007,5.0490,3
MCKIMM,PA,40.834786,-80.257840,0.0000,-1
MCKINLEY,PA,40.084013,-75.110677,0.8830,3
MCKINLEY HILL,PA,39.730634,-79.900891,0.0000,-1
MCKINNEY,PA,40.152031,-77.613600,0.0000,-1
MCKNIGHT,PA,40.555068,-80.036445,0.0000,-1
MCKNIGHTSTOWN,PA,39.873488,-77.330218,1.4460,3
MCKNIGHTSTOWN STATION,PA,39.857039,-77.324430,0.0000,-1
MCLALLEN CORNERS,PA,41.879778,-80.049221,0.0000,-1
MCLANE,PA,41.936167,-80.126446,0.0000,-1
MCLAUGHLIN CORNERS,PA,41.726170,-79.708663,0.0000,-1
MCMICHAEL,PA,40.995091,-75.398240,0.0000,-1
MCMILLAN,PA,40.132850,-80.446456,0.0000,-1
MCMINNS SUMMIT,PA,41.202839,-78.775307,0.0000,-1
MCMORAN PARK,PA,40.022100,-75.239900,0.0000,-1
MCMURRAY,PA,40.281468,-80.087433,3.0680,3
MCNARY,PA,40.275903,-80.218947,0.0000,-1
MCNEES,PA,40.797564,-79.445043,0.0000,-1
MCNETT,PA,41.547733,-76.859017,33.5460,1
MCPHERRON,PA,40.772563,-78.615581,0.0000,-1
MCPHERSONS CORNER,PA,41.399505,-79.585049,0.0000,-1
MCSHERRY,PA,39.785933,-77.013593,0.0000,-1
MCSHERRYSTOWN,PA,39.803527,-77.019890,0.5120,3
MCSPARRAN,PA,39.765105,-76.208010,0.0000,-1
MCVEYTOWN,PA,40.498615,-77.741124,0.0950,3
MCVILLE,PA,40.725898,-79.602825,0.0000,-1
MCWILLIAMS,PA,40.965899,-79.251983,0.0000,-1
MEAD,PA,41.812194,-79.017808,78.6320,1
MEADE HEIGHTS,PA,40.206758,-76.754137,0.0000,-1
MEADETOWN,PA,39.816491,-76.519966,0.0000,-1
MEADOW GAP,PA,40.160083,-77.930832,0.0000,-1
MEADOW LANDS,PA,40.219237,-80.220614,0.0000,-1
MEADOW LANE FARMS,PA,40.256700,-75.216800,0.0000,-1
MEADOW VIEW ESTATES,PA,40.180300,-75.189700,0.0000,-1
MEADOW WICK,PA,40.154400,-75.298400,0.0000,-1
MEADOWBROOK,PA,39.872854,-79.715600,0.0000,-1
MEADOWCREEK ESTATES,PA,40.177400,-75.230300,0.0000,-1
MEADOWDALE,PA,40.125909,-79.113084,0.0000,-1
MEADOWLANDS,PA,40.217306,-80.229979,0.8840,3
MEADOWLANDS MANOR,PA,40.166100,-75.283200,0.0000,-1
MEADOWOOD,PA,40.840740,-79.895954,1.5660,3
MEADOWS AT LOWER GWYNEDD,PA,40.150109,-75.182953,0.0000,-1
MEADOWS AT VALLEY FORGE,PA,40.120900,-75.479500,0.0000,-1
MEADOWVIEW,PA,40.847030,-76.591902,0.0000,-1
MEADVILLE,PA,41.647878,-80.147438,4.3620,3
MEADVILLE JUNCTION,PA,41.638943,-80.345065,0.0000,-1
MECHANIC GROVE,PA,39.848715,-76.158565,0.0000,-1
MECHANICS VALLEY,PA,40.320106,-75.082948,0.0000,-1
MECHANICSBURG,PA,40.211404,-77.005930,2.4110,3
MECHANICSVILLE,PA,40.690826,-76.180687,0.3260,3
MECKESVILLE,PA,40.999811,-75.551855,0.0000,-1
MECKS CORNER,PA,40.386196,-77.142759,0.0000,-1
MECKVILLE,PA,40.471480,-76.381068,0.0000,-1
MEDIA,PA,39.920040,-75.388333,0.7630,3
MEDIX RUN,PA,41.290061,-78.397239,0.0000,-1
MEEKER,PA,41.313692,-76.065759,0.0000,-1
MEETINGHOUSE VILLAGE,PA,40.202300,-75.131800,0.0000,-1
MEHARG,PA,40.786176,-79.898667,0.0000,-1
MEHOOPANY,PA,41.567048,-76.062171,1.0140,3
MEISER STATION,PA,40.800918,-76.988867,0.0000,-1
MEISERTOWN,PA,41.080647,-75.268516,0.0000,-1
MEISERVILLE,PA,40.669252,-76.972201,0.0000,-1
MELCHRIS WOOD,PA,41.376757,-75.156009,0.0000,-1
MELCROFT,PA,40.052018,-79.389202,0.0000,-1
MELLINGERTOWN,PA,40.145350,-79.518094,0.0000,-1
MELLOTTS MILL,PA,40.017308,-78.038337,0.0000,-1
MELROSE,PA,39.992019,-79.956161,0.0000,-1
MELROSE PARK,PA,40.063903,-75.127501,0.5700,3
MELROSE PLACE,PA,40.444893,-75.864239,0.0000,-1
MEMEL FARMS,PA,39.921000,-75.540600,0.0000,-1
MEMPHORD ESTATES,PA,40.137314,-76.997477,0.0000,-1
MENALLEN,PA,39.979560,-77.303211,42.6960,1
MENCH,PA,39.973417,-78.324458,0.0000,-1
MENDELSSOHN,PA,40.304237,-79.892827,0.0000,-1
MENDENHALL,PA,39.853999,-75.641321,0.0000,-1
MENDON,PA,40.179516,-79.683653,0.0000,-1
MENGEL,PA,40.571571,-75.916271,0.0000,-1
MENGES MILL,PA,39.721488,-77.103039,0.0000,-1
MENGES MILLS,PA,39.860933,-76.894976,0.0000,-1
MENNO,PA,40.559157,-77.787109,23.6890,1
MENTCLE,PA,40.637290,-78.882251,0.0000,-1
MENTZER,PA,40.125363,-77.884997,0.0000,-1
MERCER,PA,41.226530,-80.236253,1.1570,3
MERCER HILL VILLAGE,PA,40.154900,-75.234200,0.0000,-1
MERCERSBURG,PA,39.831886,-77.902890,0.9020,3
MERCERSBURG JUNCTION,PA,39.857314,-77.890276,0.0000,-1
MERCUR,PA,41.802575,-76.327714,0.0000,-1
MEREDITH,PA,40.796731,-79.293095,0.0000,-1
MERIAHNNA,PA,39.853900,-75.556000,0.0000,-1
MERIDIAN,PA,40.852595,-79.954854,2.8130,3
MERION,PA,39.997600,-75.249500,0.0000,-1
MERION GARDENS,PA,39.992300,-75.252900,0.0000,-1
MERION HILLS,PA,40.075109,-75.354075,0.0000,-1
MERION PARK,PA,39.993446,-75.251015,0.0000,-1
MERION STATION,PA,40.003564,-75.250088,1.3290,3
MERION VIEW,PA,40.101700,-75.363000,0.0000,-1
MERIWEATHER FARMS,PA,39.975900,-75.562200,0.0000,-1
MERLIN,PA,40.103160,-75.579365,0.0000,-1
MERMAID,PA,40.079000,-75.178232,0.0000,-1
MERMAID ESTATES,PA,40.143300,-75.293800,0.0000,-1
MERRIAN,PA,40.778420,-76.409119,0.0000,-1
MERRILL,PA,40.666455,-80.355063,0.0000,-1
MERRITTSTOWN,PA,39.972853,-79.877547,0.0000,-1
MERRYALL,PA,41.698686,-76.230488,0.0000,-1
MERRYBROOK,PA,40.209800,-75.263300,0.0000,-1
MERTZ TOWN,PA,40.820092,-75.757413,0.0000,-1
MERTZTOWN,PA,40.501714,-75.664612,1.0520,3
MERWINSBURG,PA,40.966202,-75.467408,0.0000,-1
MESHOPPEN,PA,41.609263,-76.041819,0.6910,3
MESSIAH COLLEGE,PA,40.157418,-76.982115,0.3210,3
MESSMORE,PA,39.878409,-79.844772,0.0000,-1
METAL,PA,40.044268,-77.847189,44.5320,1
METAMORA STATION,PA,40.637597,-75.531296,0.0000,-1
METCALF,PA,40.623122,-79.690603,0.0000,-1
METZLER,PA,39.920632,-79.278921,0.0000,-1
MEWS AT BLUE BELL,PA,40.151300,-75.303100,0.0000,-1
MEWS AT VALLEY FORGE,PA,40.125100,-75.401600,0.0000,-1
MEWS AT WICKFORD COMMONS,PA,40.356900,-75.301400,0.0000,-1
MEXICO,PA,40.541650,-77.358283,1.0850,3
MEXICO HISTORICAL,PA,40.258777,-75.809885,0.0000,-1
MEYERSDALE,PA,39.813339,-79.027697,0.8160,3
MEYERSVILLE,PA,40.646485,-75.548241,0.0000,-1
MICKLEYS,PA,40.647319,-75.495461,0.0000,-1
MICKLEYS GARDENS,PA,40.649819,-75.505184,0.0000,-1
MIDDLE CREEK,PA,40.761188,-77.258043,0.0000,-1
MIDDLE CREEK HISTORICAL,PA,40.647311,-76.354675,0.0000,-1
MIDDLE LANCASTER,PA,40.854509,-80.123393,0.0000,-1
MIDDLE PAXTON,PA,40.394400,-76.892854,54.4020,1
MIDDLE SMITHFIELD,PA,41.096574,-75.111116,53.1570,1
MIDDLE SPRING,PA,40.083422,-77.541376,0.0000,-1
MIDDLE TAYLOR,PA,40.366643,-78.906845,4.5780,1
MIDDLEBORO,PA,41.996944,-80.143056,0.0000,-1
MIDDLEBURG,PA,40.789500,-77.044862,0.8830,3
MIDDLEBURY,PA,41.863614,-77.272186,49.8150,1
MIDDLEBURY CENTER,PA,41.843684,-77.274420,0.0000,-1
MIDDLECREEK,PA,39.967006,-79.272922,33.3710,1
MIDDLEPORT,PA,40.727784,-76.086824,0.4390,3
MIDDLESEX,PA,40.254243,-77.133500,25.6920,1
MIDDLETON,PA,40.885619,-78.745863,0.0000,-1
MIDDLETOWN,PA,40.644006,-75.324584,2.6140,3
MIDDLETOWN CENTER,PA,41.876186,-76.089926,0.0000,-1
MIDLAND,PA,40.634358,-80.458011,1.8090,3
MIDMONT,PA,41.610895,-78.607246,0.0000,-1
MIDVALE,PA,41.267026,-75.863251,0.0000,-1
MIDWAY,PA,40.368664,-80.291209,0.4400,3
MIDWAY MANOR,PA,40.631764,-75.426293,0.0000,-1
MIEDEL HILL,PA,40.112017,-79.606151,0.0000,-1
MIFFLIN,PA,40.568570,-77.404539,0.1740,3
MIFFLIN CROSS ROADS,PA,40.970920,-76.315218,0.0000,-1
MIFFLIN JUNCTION,PA,40.347847,-79.951162,0.0000,-1
MIFFLIN PARK,PA,40.302780,-75.957660,0.0000,-1
MIFFLINBURG,PA,40.919560,-77.047424,1.8040,3
MIFFLINTOWN,PA,40.571174,-77.395140,0.1400,3
MIFFLINVILLE,PA,41.030711,-76.302779,1.6020,3
MILAN,PA,41.907575,-76.523277,0.0000,-1
MILANVILLE,PA,41.671478,-75.065169,0.0000,-1
MILBELL,PA,40.218960,-79.709487,0.0000,-1
MILBROOK,PA,40.078444,-74.974613,0.0000,-1
MILDRED,PA,41.475976,-76.380201,0.3800,3
MILE RUN,PA,40.803418,-76.772744,0.0000,-1
MILES,PA,40.964985,-77.370646,62.5540,1
MILESBURG,PA,40.942383,-77.791686,0.4370,3
MILFORD,PA,41.323661,-74.801019,0.4690,3
MILFORD MILLS,PA,40.065103,-75.728269,0.0000,-1
MILFORD PARK,PA,40.477876,-75.527406,0.0000,-1
MILFORD SQUARE,PA,40.433182,-75.405024,0.9210,3
MILFRED TERRACE,PA,39.990907,-80.002553,0.0000,-1
MILL CITY,PA,41.495910,-75.836029,0.0000,-1
MILL CITY HISTORICAL,PA,41.398134,-75.979089,0.0000,-1
MILL CREEK,PA,40.437031,-77.930955,0.3010,3
MILL CREEK CORNER,PA,40.558983,-75.748248,0.0000,-1
MILL CREEK FALLS,PA,40.133999,-74.874332,0.0000,-1
MILL GROVE,PA,40.882865,-76.352167,0.0000,-1
MILL HALL,PA,41.105235,-77.488485,0.9210,3
MILL LANE,PA,40.050107,-75.549368,0.0000,-1
MILL ROAD,PA,40.092332,-75.310738,0.0000,-1
MILL RUN,PA,40.505530,-78.433132,0.3020,3
MILL RUN JUNCTION,PA,39.963964,-79.453092,0.0000,-1
MILL VILLAGE,PA,41.877511,-79.972625,0.9190,3
MILLARDSVILLE,PA,40.381481,-76.268841,0.0000,-1
MILLBACH,PA,40.332592,-76.238006,0.0000,-1
MILLBACH SPRINGS,PA,40.311203,-76.243007,0.0000,-1
MILLBANK,PA,40.262849,-79.268089,0.0000,-1
MILLBOURNE,PA,39.963735,-75.252615,0.0740,3
MILLBROOK,PA,41.248669,-80.060892,0.0000,-1
MILLBURN,PA,41.168670,-80.230340,0.0000,-1
MILLCREEK,PA,42.085151,-80.118347,32.0730,1
MILLEDGEVILLE,PA,41.470332,-80.062282,0.0000,-1
MILLER,PA,40.575488,-77.871256,22.2140,1
MILLER MANOR,PA,40.700375,-75.439071,0.0000,-1
MILLER SHAFT,PA,40.379241,-78.662796,0.0000,-1
MILLERS,PA,40.826485,-75.264624,0.0000,-1
MILLERS CORNER,PA,40.923419,-76.152156,0.0000,-1
MILLERS CROSSROADS,PA,40.848697,-76.686628,0.0000,-1
MILLERS EDDY,PA,41.039785,-79.642548,0.0000,-1
MILLERS STATION,PA,41.810612,-79.994498,0.0000,-1
MILLERSBURG,PA,40.543191,-76.952904,0.7590,3
MILLERSDALE,PA,40.275070,-79.630597,0.0000,-1
MILLERSTOWN,PA,40.555738,-77.151474,0.8450,3
MILLERSVILLE,PA,40.005322,-76.351760,1.9330,3
MILLERTON,PA,41.986774,-76.939696,0.8550,3
MILLERTOWN,PA,41.063419,-76.468835,0.0000,-1
MILLESVILLE,PA,40.181460,-79.868380,0.0000,-1
MILLHEIM,PA,40.893647,-77.476547,1.3310,3
MILLIGANTOWN,PA,40.558400,-79.675880,0.0000,-1
MILLMONT,PA,40.885912,-77.140809,0.0000,-1
MILLPORT,PA,41.925066,-78.119452,0.0000,-1
MILLRIFT,PA,41.409260,-74.743219,0.0000,-1
MILLS,PA,41.946180,-77.686380,0.0000,-1
MILLSBORO,PA,39.990132,-80.002241,0.7880,3
MILLSTONE,PA,41.416997,-79.012362,41.4740,1
MILLTOWN,PA,39.965942,-75.545484,0.0000,-1
MILLVALE,PA,40.481749,-79.973795,0.6190,3
MILLVIEW,PA,41.506187,-76.591338,0.0000,-1
MILLVILLE,PA,41.120975,-76.525613,0.9810,3
MILLWAY,PA,40.161206,-76.235787,0.0000,-1
MILLWOOD,PA,40.350400,-79.285332,0.6200,3
MILMONT,PA,39.879835,-75.344078,0.0000,-1
MILNESVILLE,PA,40.990362,-75.982703,0.0000,-1
MILNOR,PA,39.754816,-77.744994,0.0000,-1
MILROY,PA,40.719360,-77.589990,1.0090,3
MILTON,PA,41.002114,-76.852339,3.4690,3
MILTON GROVE,PA,40.162317,-76.531634,0.0000,-1
MILWAUKEE,PA,41.422578,-75.777694,0.0000,-1
MINA,PA,41.743954,-78.086396,0.0000,-1
MINERAL,PA,41.318835,-79.965683,22.2730,1
MINERAL POINT,PA,40.379518,-78.835301,0.0000,-1
MINERAL SPRING,PA,40.726176,-79.800608,0.0000,-1
MINERAL SPRINGS,PA,40.995970,-78.368890,1.9690,3
MINERS MILLS,PA,41.267026,-75.831862,0.0000,-1
MINERS VILLAGE,PA,40.267037,-76.398572,0.0000,-1
MINERSVILLE,PA,40.690801,-76.259413,0.6570,3
MINERVILLE,PA,41.617020,-76.631339,0.0000,-1
MINESITE,PA,40.553153,-75.529351,0.0000,-1
MINGO,PA,40.168714,-75.523242,0.0000,-1
MINGOVILLE,PA,40.936973,-77.659649,1.8310,3
MINISINK HILLS,PA,40.998656,-75.134076,0.0000,-1
MINISTER,PA,41.618950,-79.148375,0.0000,-1
MINNEQUA,PA,41.673964,-76.833847,0.0000,-1
MINNIS CORNER,PA,41.484498,-80.338677,0.0000,-1
MINOOKA,PA,41.379247,-75.692413,0.0000,-1
MIOLA,PA,41.252007,-79.343377,0.0000,-1
MIQUON,PA,40.060111,-75.265459,0.0000,-1
MISERICORDIA UNIVERSITY,PA,41.346050,-75.971038,0.1950,3
MISHLER CORNERS,PA,41.935056,-80.204781,0.0000,-1
MITCHELL CREEK,PA,41.935074,-77.106081,0.0000,-1
MIX RUN,PA,41.339506,-78.192508,0.0000,-1
MIXTOWN,PA,41.847292,-77.587486,0.0000,-1
MOCANAQUA,PA,41.138561,-76.133129,0.4960,3
MODENA,PA,39.963913,-75.805064,0.3440,3
MODENA PARK,PA,40.078444,-74.987947,0.0000,-1
MOFFITT STERLING,PA,39.757856,-79.936169,0.0000,-1
MOFFITTS MILLS,PA,40.058684,-79.953106,0.0000,-1
MOGEES STATION,PA,40.107887,-75.319627,0.0000,-1
MOGEETOWN,PA,40.107887,-75.312960,0.0000,-1
MOHNS HILL,PA,40.275925,-76.046051,0.0000,-1
MOHNTON,PA,40.287457,-75.986899,0.7640,3
MOHNTON LAWN,PA,40.293201,-75.988459,0.0000,-1
MOHRSVILLE,PA,40.475362,-75.979932,0.2950,3
MOISTER TRACT,PA,40.163800,-75.393300,0.0000,-1
MOLINO,PA,40.609259,-76.025212,0.0000,-1
MOLLENAUER,PA,40.353403,-80.025053,0.0000,-1
MOLLTOWN,PA,40.477316,-75.880482,0.0000,-1
MONACA,PA,40.683423,-80.273427,2.0270,3
MONAGHAN,PA,40.137404,-76.953796,12.8640,1
MONARCH,PA,39.979242,-79.657818,0.0000,-1
MONESSEN,PA,40.151966,-79.883008,2.8870,3
MONGTOWN,PA,41.244506,-79.538381,0.0000,-1
MONGUL,PA,40.078422,-77.591933,0.0000,-1
MONIGER HEIGHTS,PA,40.243404,-80.222003,0.0000,-1
MONINGER,PA,40.241737,-80.212558,0.0000,-1
MONITEAU,PA,41.063118,-79.899498,0.0000,-1
MONOCACY,PA,40.258426,-75.781305,0.0000,-1
MONOCACY STATION,PA,40.261787,-75.767191,0.0000,-1
MONONGAHELA,PA,40.191166,-79.922476,1.9130,3
MONROE,PA,41.712133,-76.475056,0.4940,3
MONROE FURNACE,PA,40.697009,-77.892779,0.0000,-1
MONROE HEIGHTS,PA,40.417013,-79.752268,0.0000,-1
MONROE LAKE,PA,41.114815,-75.140733,0.0000,-1
MONROETON,PA,41.712575,-76.474665,0.0000,-1
MONROEVILLE,PA,40.426324,-79.761379,19.7160,3
MONT ALTO,PA,39.840401,-77.555719,0.5630,3
MONT CLARE,PA,40.136683,-75.499347,1.1990,3
MONTANDON,PA,40.965461,-76.852953,0.8760,3
MONTDALE,PA,41.533969,-75.609632,0.0000,-1
MONTEBELLO,PA,40.428140,-77.073591,0.0000,-1
MONTELLO,PA,40.312314,-76.036884,0.0000,-1
MONTEREY,PA,39.738150,-77.471378,0.0000,-1
MONTGOMERY,PA,41.173681,-76.868776,0.5470,3
MONTGOMERY BROOKE,PA,40.199200,-75.534900,0.0000,-1
MONTGOMERY CROSSING,PA,40.229500,-75.221200,0.0000,-1
MONTGOMERY FERRY,PA,40.498973,-76.972755,0.0000,-1
MONTGOMERY GLEN,PA,40.251300,-75.237000,0.0000,-1
MONTGOMERY GREENY,PA,40.238700,-75.224700,0.0000,-1
MONTGOMERY OAKS,PA,40.223900,-75.226200,0.0000,-1
MONTGOMERYVILLE,PA,40.250233,-75.240509,4.7550,3
MONTICELLO,PA,40.968419,-76.247437,0.0000,-1
MONTMORENCI,PA,41.498395,-78.740306,0.0000,-1
MONTOUR,PA,40.971536,-76.511433,9.1550,1
MONTOUR JUNCTION,PA,40.506179,-80.140335,0.0000,-1
MONTOURSVILLE,PA,41.246493,-76.916700,3.6330,3
MONTROSE,PA,41.833441,-75.876092,1.2870,3
MONTROSE HILL,PA,40.503679,-79.855605,0.0000,-1
MONTROSE MANOR,PA,40.306297,-75.987177,0.2310,3
MONTROSE PARK,PA,40.302311,-76.899696,0.0000,-1
MONTROSE VILLAGE,PA,40.023900,-75.328300,0.0000,-1
MONTSERA,PA,40.108978,-77.283873,0.0000,-1
MONUMENT,PA,41.111186,-77.704220,0.0870,3
MOON,PA,40.509911,-80.207847,23.8840,1
MOON CREST,PA,40.523123,-80.191170,0.0000,-1
MOON RUN,PA,40.453124,-80.109501,0.0000,-1
MOONSTOWN,PA,40.281481,-76.306900,0.0000,-1
MOORE,PA,40.780407,-75.421428,37.2000,1
MOOREDALE,PA,40.127589,-77.292484,0.0000,-1
MOOREHALL AT VALLEY FORGE,PA,40.123700,-75.501800,0.0000,-1
MOORES CORNERS,PA,41.040340,-80.110614,0.0000,-1
MOORES MILL,PA,40.493093,-78.266485,0.0640,3
MOORESBURG,PA,40.982864,-76.704682,0.0000,-1
MOORESTOWN,PA,40.778707,-75.369625,0.0000,-1
MOORESVILLE,PA,40.637567,-77.962503,0.0000,-1
MOORHEAD,PA,42.185890,-79.903385,0.0000,-1
MOORHEADVILLE,PA,42.192002,-79.910052,0.0000,-1
MOORS MILL,PA,40.115367,-77.281372,0.0000,-1
MOOSE RUN,PA,40.953052,-77.803153,0.3540,3
MOOSEHEAD,PA,41.119806,-75.793249,0.0000,-1
MOOSIC,PA,41.356041,-75.704697,6.4810,3
MORADO,PA,40.788120,-80.332841,0.0000,-1
MORANN,PA,40.786449,-78.366963,0.0000,-1
MORAVIA,PA,40.921173,-80.376176,0.0000,-1
MORDANSVILLE,PA,41.067031,-76.498559,0.0000,-1
MOREA,PA,40.789175,-76.172831,0.1660,3
MORELAND,PA,41.194811,-76.649468,23.9140,1
MOREWOOD,PA,40.148128,-79.563095,0.0000,-1
MORFORD,PA,39.797025,-80.478131,0.0000,-1
MORGAN,PA,39.954566,-80.104949,24.7050,1
MORGAN HILL,PA,40.666508,-75.204039,0.7500,3
MORGAN MANOR,PA,41.455912,-75.681302,0.0000,-1
MORGANS LAND,PA,40.832839,-78.539746,0.0000,-1
MORGANTOWN,PA,40.150068,-75.887328,1.1370,3
MORGANVILLE,PA,40.154276,-75.099617,0.0000,-1
MORGANZA,PA,40.273681,-80.157557,0.0000,-1
MORNINGSIDE,PA,40.482569,-79.929496,0.0000,-1
MORRELL PARK,PA,40.073444,-74.988503,0.0000,-1
MORRIS,PA,41.604382,-77.333171,72.1440,1
MORRIS CROSSROADS,PA,39.753411,-79.857277,0.0000,-1
MORRIS RUN,PA,41.676230,-77.018737,0.8300,3
MORRISDALE,PA,40.948891,-78.228307,1.6840,3
MORRISON HISTORICAL,PA,41.804228,-78.916425,0.0000,-1
MORRISONS COVE,PA,40.235640,-78.362217,0.0000,-1
MORRISVILLE,PA,40.207644,-74.780269,1.7470,3
MORROWS CORNER,PA,40.907842,-79.540601,0.0000,-1
MORSTEIN,PA,40.016774,-75.586875,0.0000,-1
MORTON,PA,39.911583,-75.326754,0.3580,3
MORTONVILLE,PA,39.946496,-75.777722,0.0000,-1
MORWOOD,PA,40.315380,-75.391843,0.0000,-1
MORYSVILLE,PA,40.324540,-75.651020,0.0000,-1
MOSCOW,PA,41.342168,-75.527938,2.8490,3
MOSELEM,PA,40.500650,-75.884093,0.0000,-1
MOSELEM SPRINGS,PA,40.485650,-75.838534,0.0000,-1
MOSGROVE,PA,40.868953,-79.475322,0.0000,-1
MOSHANNON,PA,41.034184,-78.006936,0.3350,3
MOSHERVILLE,PA,41.977018,-76.906628,0.0000,-1
MOSIERTOWN,PA,41.772556,-80.206170,0.0000,-1
MOSSERVILLE,PA,40.694261,-75.762692,0.0000,-1
MOSSVILLE,PA,41.272026,-76.279102,0.0000,-1
MOSTOLLER,PA,40.072023,-78.941413,0.0000,-1
MOTTARNS MILL,PA,40.835342,-79.057535,0.0000,-1
MOUDY HILL,PA,40.381463,-78.689464,0.0000,-1
MOULSTOWN,PA,39.852044,-76.932755,0.0000,-1
MOUNT AETNA,PA,40.420391,-76.296435,0.4950,3
MOUNT AIR,PA,40.901729,-80.441456,0.0000,-1
MOUNT AIRY,PA,40.066211,-76.017449,0.0000,-1
MOUNT AIRY TERRACE,PA,41.316192,-75.941587,0.0000,-1
MOUNT ALLEN,PA,40.179258,-76.973865,0.0000,-1
MOUNT ALLEN ESTATES,PA,40.185091,-76.978865,0.0000,-1
MOUNT ALTON,PA,41.794229,-78.627804,0.0000,-1
MOUNT ALVERNO,PA,39.883445,-75.426306,0.0000,-1
MOUNT ARARAT,PA,40.383147,-76.480242,0.0000,-1
MOUNT BETHEL,PA,40.899594,-75.112739,1.2480,3
MOUNT BRADDOCK,PA,39.942853,-79.644485,0.0000,-1
MOUNT CARBON,PA,40.673329,-76.188381,0.0690,3
MOUNT CARMEL,PA,40.795904,-76.411997,0.6620,3
MOUNT CARMEL JUNCTION,PA,40.783420,-76.435231,0.0000,-1
MOUNT CHESTNUT,PA,40.887842,-79.980613,0.0000,-1
MOUNT CHESTNUT SPRINGS,PA,40.886453,-79.991446,0.0000,-1
MOUNT COBB,PA,41.425924,-75.497592,7.1410,3
MOUNT DALLAS,PA,40.012026,-78.395016,0.0000,-1
MOUNT EAGLE,PA,40.980004,-77.705821,0.2600,3
MOUNT ETNA,PA,40.520349,-78.172509,0.0000,-1
MOUNT GRETNA,PA,40.245560,-76.471478,0.1440,3
MOUNT GRETNA HEIGHTS,PA,40.249674,-76.465733,0.1890,3
MOUNT HERMAN,PA,40.048961,-80.233672,0.0000,-1
MOUNT HOLLY SPRINGS,PA,40.109283,-77.182874,1.3590,3
MOUNT HOPE,PA,39.803427,-77.427488,0.0000,-1
MOUNT INDEPENDENCE,PA,39.931187,-79.644485,0.0000,-1
MOUNT JACKSON,PA,40.968135,-80.432262,1.3440,3
